,tok_src,tok_trg,tok_pred,smi_src,smi_trg,smi_pred,Tc
3867,CCC)CC=CccccO)cc6))))))cccc-cccoc5)))))cc6)))))))CCC)C)C6,CCC)CC=CccccO)cc6))))))ccccBr)cc6)))))))CCC)C)C6.OBO)cccoc5,CCC)CC=CccccO)cc6))))))ccccBr)cc6)))))))CCC)C)C6.OBO)cccoc5,CC4(C)CC(=C(c1ccc(O)cc1)c3ccc(-c2ccoc2)cc3)CC(C)(C)C4,CC3(C)CC(=C(c1ccc(O)cc1)c2ccc(Br)cc2)CC(C)(C)C3.OB(O)c4ccoc4,CC3(C)CC(=C(c1ccc(O)cc1)c2ccc(Br)cc2)CC(C)(C)C3.OB(O)c4ccoc4,1.0
3868,C=CCccccnonc5c9,Brccccnonc5c9.CCOCC)=O,Brccccnonc5c9.C=CCBr,C=CCc2ccc1nonc1c2,Brc2ccc1nonc1c2.CCOC(C)=O,Brc2ccc1nonc1c2.C=CCBr,0.5769230769230769
3869,CCC)C)[Si]C)C)OCccccO)cc6,CCC)C)[Si]C)C)OCccccO[Si]C)C)CC)C)C))))cc6,CCC)C)[Si]C)C)OCccccOCcccccc6))))))))cc6,CC(C)(C)[Si](C)(C)OCc1ccc(O)cc1,CC(C)(C)[Si](C)(C)OCc1ccc(O[Si](C)(C)C(C)(C)C)cc1,CC(C)(C)[Si](C)(C)OCc2ccc(OCc1ccccc1)cc2,0.4819277108433735
3870,FCF)F)cccCO[C@@H]CC[C@H]CC[C@]7cccccc6))))))N5))))))))))ccCF)F)F))c6,FCF)F)cccCO[C@@H]CC[C@H]CC[C@]7cccccc6))))))N5Ccccccc6)))))))))))))))))ccCF)F)F))c6,O=CCCCCC7cccccc6))))))N5.OCcccCF)F)F))ccCF)F)F))c6,FC(F)(F)c4cc(CO[C@@H]1CC[C@H]3CC[C@]1(c2ccccc2)N3)cc(C(F)(F)F)c4,FC(F)(F)c5cc(CO[C@@H]1CC[C@H]3CC[C@]1(c2ccccc2)N3Cc4ccccc4)cc(C(F)(F)F)c5,O1=CCC3CCC1(c2ccccc2)N3.OCc4cc(C(F)(F)F)cc(C(F)(F)F)c4,0.0
3871,CCC)CC[C@H]N)C=O)O6,CCC)C)OC=O)N[C@H]CCCC)C)OC6=O,CCC)CC[C@H]NC=O)OCC)C)C)))))C=O)O6,CC1(C)CC[C@H](N)C(=O)O1,CC(C)(C)OC(=O)N[C@H]1CCC(C)(C)OC1=O,CC1(C)CC[C@H](NC(=O)OC(C)(C)C)C(=O)O1,1.0
3872,CCC=O)O))NCCCcncc-ccccNC=O)NcccF)cF)cc6F))))))))))cc6))))))s5)))))CC6,CCC=O)OCC)C)C))))NCCCcncc-ccccNC=O)NcccF)cF)cc6F))))))))))cc6))))))s5)))))CC6,CCC=O)OCC)C)C))))NCCCcncc-ccccNC=O)NcccF)cF)cc6F))))))))))cc6))))))s5)))))CC6,CC(C(=O)O)N4CCC(c3ncc(-c2ccc(NC(=O)Nc1cc(F)c(F)cc1F)cc2)s3)CC4,CC(C(=O)OC(C)(C)C)N4CCC(c3ncc(-c2ccc(NC(=O)Nc1cc(F)c(F)cc1F)cc2)s3)CC4,CC(C(=O)OC(C)(C)C)N4CCC(c3ncc(-c2ccc(NC(=O)Nc1cc(F)c(F)cc1F)cc2)s3)CC4,1.0
3873,O=[N+][O-])ccccF)cc6OCCCOCCCCCO6,BrCCCOCCCCCO6.O=[N+][O-])ccccF)cc6O,O=[N+][O-])ccccF)cc6F.OCCCOCCCCCO6,O=[N+]([O-])c1ccc(F)cc1OCCCOC2CCCCO2,BrCCCOC1CCCCO1.O=[N+]([O-])c2ccc(F)cc2O,O=[N+]([O-])c1ccc(F)cc1F.OCCCOC2CCCCO2,0.7183098591549296
3874,CNC=O)C[C@H]C=O)OC)))CC)C,CN.COC=O)[C@@H]CC=O)O)))CC)C,CN.COC=O)[C@H]CC=O)O)))CC)C,CNC(=O)C[C@H](C(=O)OC)C(C)C,CN.COC(=O)[C@@H](CC(=O)O)C(C)C,CN.COC(=O)[C@H](CC(=O)O)C(C)C,1.0
3875,O=CO)CCcccccOCF)F)F)))c6,COC=O)CCcccccOCF)F)F)))c6,O=CO)C=CcccccOCF)F)F)))c6,O=C(O)CCc1cccc(OC(F)(F)F)c1,COC(=O)CCc1cccc(OC(F)(F)F)c1,O=C(O)C=Cc1cccc(OC(F)(F)F)c1,0.48333333333333334
3876,O=CO)CCCCCCC5))))))NC=O)CccccCl)cc69,O=CC=O)NCCCCCCC5))))))C=O)O)))cccCl)ccc69,O=CCl)CCCCCCC5.O=CNcccCl)ccc6C9=O,O=C(O)C(CC1CCCC1)N3C(=O)Cc2ccc(Cl)cc23,O=C3C(=O)N(C(CC1CCCC1)C(=O)O)c2cc(Cl)ccc23,O=C(Cl)CCC1CCCC1.O=C3Nc2cc(Cl)ccc2C3=O,0.5061728395061729
3877,COcccCCcccNC=O)ccncNCCNCCC3)))CC6))))))nc6))))))))[nH]n5)))))))ccOC))c6,COC=O)ccncNCCNCCC3)))CC6))))))nc6.COcccCCcccN)[nH]n5)))))))ccOC))c6,CCNCCNCCC3)))CCN6.COcccCCcccNC=O)ccncCl)nc6))))))))[nH]n5)))))))ccOC))c6,COc5cc(CCc4cc(NC(=O)c3cnc(N2CCN(C1CC1)CC2)nc3)[nH]n4)cc(OC)c5,COC(=O)c3cnc(N2CCN(C1CC1)CC2)nc3.COc5cc(CCc4cc(N)[nH]n4)cc(OC)c5,CCNC2CN(C1CC1)CCN2.COc5cc(CCc4cc(NC(=O)c3cnc(Cl)nc3)[nH]n4)cc(OC)c5,0.5539568345323741
3878,O=Ccccccc6))))))NCCCCO))CC6,CCOC=O)CCCNC=O)cccccc6)))))))CC6,O=CCl)cccccc6.OCCCCNCC6,O=C(c1ccccc1)N2CCC(CO)CC2,CCOC(=O)C2CCN(C(=O)c1ccccc1)CC2,O=C(Cl)c1ccccc1.OCC2CCNCC2,0.3972602739726027
3879,CCNCCcnc-cccccc6))))))c-cccccc6))))))nc6%10,CCcnc-cccccc6))))))c-cccccc6))))))nc6CCN%10C=O)OCC)C)C,CCNCCcnc-cccccc6))))))c-cccccc6))))))nc6%10,CC4NCCc3nc(-c1ccccc1)c(-c2ccccc2)nc34,CC4c3nc(-c1ccccc1)c(-c2ccccc2)nc3CCN4C(=O)OC(C)(C)C,CC4NCCc3nc(-c1ccccc1)c(-c2ccccc2)nc34,0.6276595744680851
3880,O=CO)CCO[C@@H]cccncc6))))))N5C=O)OCcccccc6,COC=O)CCOCcccncc6))))))N5C=O)OCcccccc6,O=CCl)OCcccccc6.O=CO)CCO[C@@H]cccncc6))))))N5,O=C(O)C2CO[C@@H](c1ccncc1)N2C(=O)OCc3ccccc3,COC(=O)C2COC(c1ccncc1)N2C(=O)OCc3ccccc3,O=C(Cl)OCc1ccccc1.O=C(O)C3CO[C@@H](c2ccncc2)N3,0.5714285714285714
3881,CCC)C=O)ccccCCCCNC=O)CF)F)F)))CC6)))))))cc6,CCC)C=O)Cl.O=CNCCCCcccccc6)))))))CC6))))))CF)F)F,CCC)C=O)ccccCCCCNCC6)))))))cc6.O=COC=O)CF)F)F))))CF)F)F,CC(C)C(=O)c2ccc(CC1CCN(C(=O)C(F)(F)F)CC1)cc2,CC(C)C(=O)Cl.O=C(N2CCC(Cc1ccccc1)CC2)C(F)(F)F,CC(C)C(=O)c2ccc(CC1CCNCC1)cc2.O=C(OC(=O)C(F)(F)F)C(F)(F)F,0.38317757009345793
3882,COcccc-ccc=NccC)ccC)cc6C))))))))nC)cNC)Ccccccc6))))))))n6))))))cc6OC,CNCcccccc6.COcccc-ccc=NccC)ccC)cc6C))))))))nC)cCl)n6))))))cc6OC,COcccc-ccc=NccC)ccC)cc6C))))))))nC)cCl)n6))))))cc6OC.CNCcccccc6,COc4ccc(-c3cc(=Nc1c(C)cc(C)cc1C)n(C)c(N(C)Cc2ccccc2)n3)cc4OC,CNCc1ccccc1.COc4ccc(-c3cc(=Nc2c(C)cc(C)cc2C)n(C)c(Cl)n3)cc4OC,COc3ccc(-c2cc(=Nc1c(C)cc(C)cc1C)n(C)c(Cl)n2)cc3OC.CNCc4ccccc4,1.0
3883,CCC)C)OC=O)NCCCNCC5C8,CCC)C)OC=O)NCCCNCcccccc6)))))))CC5C8,CCC)C)OC=O)NCCCNCcccccc6)))))))CC5C8,CC(C)(C)OC(=O)N2CC1CNCC1C2,CC(C)(C)OC(=O)N3CC2CN(Cc1ccccc1)CC2C3,CC(C)(C)OC(=O)N3CC2CN(Cc1ccccc1)CC2C3,1.0
3884,Ccccc-cccc[N+]=O)[O-]))cn6))))))cc6,CccccBO)O))cc6.O=[N+][O-])ccccCl)nc6,CccccBO)O))cc6.O=[N+][O-])ccccCl)nc6,Cc2ccc(-c1ccc([N+](=O)[O-])cn1)cc2,Cc1ccc(B(O)O)cc1.O=[N+]([O-])c2ccc(Cl)nc2,Cc1ccc(B(O)O)cc1.O=[N+]([O-])c2ccc(Cl)nc2,1.0
3885,CNC)cccccc6F)))c=O)cC#N))cn6CccccCF)F)F))cc6,CNC.N#CccnCccccCF)F)F))cc6)))))))cccF)cF)cc6c%10=O,CNC.N#CccnCccccCF)F)F))cc6)))))))cccF)cF)cc6c%10=O,CN(C)c1cc2c(cc1F)c(=O)c(C#N)cn2Cc3ccc(C(F)(F)F)cc3,CNC.N#Cc3cn(Cc1ccc(C(F)(F)F)cc1)c2cc(F)c(F)cc2c3=O,CNC.N#Cc3cn(Cc1ccc(C(F)(F)F)cc1)c2cc(F)c(F)cc2c3=O,1.0
3886,CccscC=O)NCCOCC6)))))))c5Cl,CCOCCN6.CccscC=O)O))c5Cl,CCOCCN6.CccscC=O)O))c5Cl,Cc2csc(C(=O)N1CCOCC1)c2Cl,C1COCCN1.Cc2csc(C(=O)O)c2Cl,C1COCCN1.Cc2csc(C(=O)O)c2Cl,1.0
3887,COC=O)Ccccccc6C#CcncNccccCNC=O)OCC)C)C))))))cc6)))))))ncc6CF)F)F,C#Ccccccc6CC=O)OC.CCC)C)OC=O)NCccccNcnccCF)F)F))cCl)n6)))))))cc6,C#Ccccccc6CC=O)OC.CCC)C)OC=O)NCccccNcnccCF)F)F))cBr)n6)))))))cc6,COC(=O)Cc1ccccc1C#Cc3nc(Nc2ccc(CNC(=O)OC(C)(C)C)cc2)ncc3C(F)(F)F,C#Cc1ccccc1CC(=O)OC.CC(C)(C)OC(=O)NCc3ccc(Nc2ncc(C(F)(F)F)c(Cl)n2)cc3,C#Cc1ccccc1CC(=O)OC.CC(C)(C)OC(=O)NCc3ccc(Nc2ncc(C(F)(F)F)c(Br)n2)cc3,0.8956521739130435
3888,O=CO)cncccccc6n-cccccc6)OCCO6)))))))))c%10=O,CCOC=O)cncccccc6n-cccccc6)OCCO6)))))))))c%10=O,COC=O)cncccccc6n-cccccc6)OCCO6)))))))))c%10=O,O=C(O)c4nc1ccccc1n(-c2ccc3c(c2)OCCO3)c4=O,CCOC(=O)c4nc1ccccc1n(-c2ccc3c(c2)OCCO3)c4=O,COC(=O)c4nc1ccccc1n(-c2ccc3c(c2)OCCO3)c4=O,0.8607594936708861
3889,CCCCCNC=O)NS=O)=O)ccccCC=O)NCNcccccc6C%10=O)))))))))))))cc6))))))))))C5,CCCCCN)C5.COC=O)NS=O)=O)ccccCC=O)NCNcccccc6C%10=O)))))))))))))cc6,CCCCCNC=O)NS=O)=O)ccccCC=O)O)))cc6))))))))))C5.O=CNCNcccccc6%10,CC4CCC(NC(=O)NS(=O)(=O)c3ccc(CC(=O)N2CNc1ccccc1C2=O)cc3)C4,CC1CCC(N)C1.COC(=O)NS(=O)(=O)c4ccc(CC(=O)N3CNc2ccccc2C3=O)cc4,CC2CCC(NC(=O)NS(=O)(=O)c1ccc(CC(=O)O)cc1)C2.O=C4NCNc3ccccc34,0.6
3890,C=CC)C=O)OCCCCCCCCCCcccCCCCCCC)))))))ccc6O,C=CC)C=O)Cl.CCCCCCCccccO)cCCCCCCCCCCO)))))))))))c6,C=CC)C=O)O.CCCCCCCCccccO)cCCCCCCCCCO)))))))))c6,C=C(C)C(=O)OCCCCCCCCCCc1cc(CCCCCCC)ccc1O,C=C(C)C(=O)Cl.CCCCCCCc1ccc(O)c(CCCCCCCCCCO)c1,C=C(C)C(=O)O.CCCCCCCCcc1cc(O)cC(CCCCCCCCO)c1,0.0
3891,O=CNccccOcccccc6)))))))cc6)))))))NCCCNCcccccc6)))))))CC5C8,O=C=NccccOcccccc6)))))))cc6.ccccCNCCCNCC5C8)))))))))cc6,NCCCNCcccccc6)))))))CC5C8.O=C=NccccOcccccc6)))))))cc6,O=C(Nc2ccc(Oc1ccccc1)cc2)N5CC4CN(Cc3ccccc3)CC4C5,O=C=Nc2ccc(Oc1ccccc1)cc2.c5ccc(CN4CC3CNCC3C4)cc5,N3CC2CN(Cc1ccccc1)CC2C3.O=C=Nc5ccc(Oc4ccccc4)cc5,1.0
3892,CccncNCCCO)CC6))))))nc6,CccncCl)nc6.OCCCNCC6,CccncCl)nc6.OCCCNCC6,Cc2cnc(N1CCC(O)CC1)nc2,Cc1cnc(Cl)nc1.OC2CCNCC2,Cc1cnc(Cl)nc1.OC2CCNCC2,1.0
3893,C[C@@H]CCCN5CCccccBr)cc6,CS=O)=O)OCCccccBr)cc6.C[C@@H]CCCN5,BrCCccccBr)cc6.C[C@@H]CCCN5,C[C@@H]1CCCN1CCc2ccc(Br)cc2,CS(=O)(=O)OCCc1ccc(Br)cc1.C[C@@H]2CCCN2,BrCCc1ccc(Br)cc1.C[C@@H]2CCCN2,0.6666666666666666
3894,CNCCCScncccc6C=O)O)))))))))C5,CNCCCS)C5.O=CO)ccccnc6Cl,CNCCCS)C5.O=CO)ccccnc6Cl,CN2CCC(Sc1ncccc1C(=O)O)C2,CN1CCC(S)C1.O=C(O)c2cccnc2Cl,CN1CCC(S)C1.O=C(O)c2cccnc2Cl,1.0
3895,CCO)cccccc6,CC=O)cccccc6,CC=O)OCC)cccccc6,CC(O)c1ccccc1,CC(=O)c1ccccc1,CC(=O)OC(C)c1ccccc1,0.48717948717948717
3896,CCOC=O)CCCCNC=O)CC[C@H]O[C@H]cccccOC))c6OC))))))))cccCl)ccc6-nc-cnn[nH]n5)))))ccc5%14)))))))))))))))))CC6,CCOC=O)CCCCNCC6.COccccc[C@H]O[C@H]CCC=O)O))))cccc-cnn[nH]n5)))))n5-ccccCl)cc6%14))))))))))))))c6OC,CCOC=O)CCCCNCC6.COccccc[C@H]O[C@H]CCC=O)O))))ccccCl)cc6-nc-cnn[nH]n5)))))ccc5%14))))))))))))))))c6OC,CCOC(=O)CC6CCN(C(=O)CC[C@H]5O[C@H](c1cccc(OC)c1OC)c2cc(Cl)ccc2-n4c(-c3nn[nH]n3)ccc45)CC6,CCOC(=O)CC1CCNCC1.COc6cccc([C@H]5O[C@H](CCC(=O)O)c3ccc(-c2nn[nH]n2)n3-c4ccc(Cl)cc45)c6OC,CCOC(=O)CC1CCNCC1.C6Occc(cc[C@H]5O[C@H](CCC(=O)O)c2ccc(Cl)cc2-n4c(-c3nn[nH]n3)ccc45)c6OC,0.0
3897,O=CN=CNCCO[C@H]CO))C6))))))SC5=Cccccccnn5Ccncccc6CF)F)F))))))))))))c6,O=CCSCNCCO[C@H]CO))C6))))))=N5.O=Cccccccnn5Ccncccc6CF)F)F))))))))))))c6,O=CCSCNCCO[C@H]CO))C6))))))=N5.O=Cccccccnn5Ccncccc6CF)F)F))))))))))))c6,O=C2N=C(N1CCO[C@H](CO)C1)SC2=Cc5ccc3c(cnn3Cc4ncccc4C(F)(F)F)c5,O=C2CSC(N1CCO[C@H](CO)C1)=N2.O=Cc5ccc3c(cnn3Cc4ncccc4C(F)(F)F)c5,O=C2CSC(N1CCO[C@H](CO)C1)=N2.O=Cc5ccc3c(cnn3Cc4ncccc4C(F)(F)F)c5,1.0
3898,N#CccccNCccccF)cOC=O)cccccc6))))))))c6)))))))ncnnc5))))))cc6,N#CccccNncnnc5))))))cc6.O=COcccCBr))ccc6F))))))))cccccc6,N#CccccNCccccF)cO)c6)))))))ncnnc5))))))cc6.O=CCl)cccccc6,N#Cc4ccc(N(Cc2ccc(F)c(OC(=O)c1ccccc1)c2)n3cnnc3)cc4,N#Cc2ccc(Nn1cnnc1)cc2.O=C(Oc3cc(CBr)ccc3F)c4ccccc4,N#Cc3ccc(N(Cc1ccc(F)c(O)c1)n2cnnc2)cc3.O=C(Cl)c4ccccc4,0.5775862068965517
3899,CCcoc-ccccCF)F)F))cc6))))))cc5CCCO[Si]C)C)CC)C)C))))))OC,CCcoc-ccccCF)F)F))cc6))))))cc5CO)CCO[Si]C)C)CC)C)C.CI,CCCO)CCO[Si]C)C)CC)C)C))))))ccc-ccccCF)F)F))cc6))))))oc5CC,CCc2oc(-c1ccc(C(F)(F)F)cc1)cc2C(CCO[Si](C)(C)C(C)(C)C)OC,CCc2oc(-c1ccc(C(F)(F)F)cc1)cc2C(O)CCO[Si](C)(C)C(C)(C)C.CI,CCC(O)(CCO[Si](C)(C)C(C)(C)C)c2cc(-c1ccc(C(F)(F)F)cc1)oc2CC,0.7052631578947368
3900,Nccccnc-cccccc6))))))oc5n9,O=[N+][O-])ccccnc-cccccc6))))))oc5n9,NcncCl)cccnc-cccccc6))))))oc5n9,Nc3ccc2nc(-c1ccccc1)oc2n3,O=[N+]([O-])c3ccc2nc(-c1ccccc1)oc2n3,Ncnc3(Cl)ccc2nc(-c1ccccc1)oc2n3,0.0
3901,CCC=O)NCcccCF)F)F))ccCF)F)F))c6)))))))))CCNCC6,CCC)C)OC=O)NCCCC)C=O)NCcccCF)F)F))ccCF)F)F))c6)))))))))CC6,CCC=O)NCcccCF)F)F))ccCF)F)F))c6)))))))))CCNC=O)OCC)C)C))))CC6,CC2(C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)CCNCC2,CC(C)(C)OC(=O)N2CCC(C)(C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,CC2(C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)CCN(C(=O)OC(C)(C)C)CC2,1.0
3902,C=C/cccccc6OCCCCnccnc5)))))))))))))))))\cncccccc6o9,ClCCCCOcccccc6/C=C/cncccccc6o9.cc[nH]cn5,C=C/cccccc6OCCCCBr))))))))))))\cncccccc6o9.cc[nH]cn5,C(=C/c1ccccc1OCCCCn2ccnc2)\c4nc3ccccc3o4,ClCCCCOc1ccccc1/C=C/c3nc2ccccc2o3.c4c[nH]cn4,C=C(/c1ccccc1OCCCCBr)\c3nc2ccccc2o3.c4c[nH]cn4,0.6336633663366337
3903,O=CNCCNCCC6CC6)))))))))cccccNS=O)=O)cccccc6))))))))c6,NCCNCCC6CC6.O=CO)cccccNS=O)=O)cccccc6))))))))c6,NcccccC=O)NCCNCCC6CC6))))))))))c6.O=S=O)Cl)cccccc6,O=C(NC1CN2CCC1CC2)c4cccc(NS(=O)(=O)c3ccccc3)c4,NC1CN2CCC1CC2.O=C(O)c4cccc(NS(=O)(=O)c3ccccc3)c4,Nc3cccc(C(=O)NC1CN2CCC1CC2)c3.O=S(=O)(Cl)c4ccccc4,0.6288659793814433
3904,CCNS=O)=O)ccccSCccccOC))cc6))))))))cc6,CCNS=O)=O)ccccI)cc6.COccccCS))cc6,CCNS=O)=O)ccccF)cc6.COccccCS))cc6,CCNS(=O)(=O)c2ccc(SCc1ccc(OC)cc1)cc2,CCNS(=O)(=O)c1ccc(I)cc1.COc2ccc(CS)cc2,CCNS(=O)(=O)c1ccc(F)cc1.COc2ccc(CS)cc2,0.8260869565217391
3905,COC=O)Nccccc-cscC=O)OC)))cOCC=O)OCC)C)C))))))c5Br))))))c6,COC=O)Cl.COC=O)csc-cccccN)c6))))))cBr)c5OCC=O)OCC)C)C,COC=O)cscBr)cBr)c5OCC=O)OCC)C)C.COC=O)NcccccBOCC)C)CC)C)O5)))))c6,COC(=O)Nc2cccc(-c1sc(C(=O)OC)c(OCC(=O)OC(C)(C)C)c1Br)c2,COC(=O)Cl.COC(=O)c2sc(-c1cccc(N)c1)c(Br)c2OCC(=O)OC(C)(C)C,COC(=O)c1sc(Br)c(Br)c1OCC(=O)OC(C)(C)C.COC(=O)Nc3cccc(B2OC(C)(C)C(C)(C)O2)c3,0.5203252032520326
3906,CCOC=O)cccc-cccccc6))))))[nH]5,CCOC=O)ccccBr)[nH]5.OBO)cccccc6,CCOC=O)C=O)CCC=O)cccccc6.NN,CCOC(=O)c2ccc(-c1ccccc1)[nH]2,CCOC(=O)c1ccc(Br)[nH]1.OB(O)c2ccccc2,CCOC(=O)C(=O)CCC(=O)c1ccccc1.NN,0.3291139240506329
3907,CCCS=O)=O)NCCCNC=O)ccccCl)cc6Cl))))))))))cccccn6))))))C4,CCCS=O)=O)NCCCN))cccccn6))))))C4.O=CCl)ccccCl)cc6Cl,CCCS=O)=O)NCCCN))cccccn6))))))C4.O=CCl)ccccCl)cc6Cl,CCCS(=O)(=O)N3CC(CNC(=O)c1ccc(Cl)cc1Cl)(c2ccccn2)C3,CCCS(=O)(=O)N2CC(CN)(c1ccccn1)C2.O=C(Cl)c3ccc(Cl)cc3Cl,CCCS(=O)(=O)N2CC(CN)(c1ccccn1)C2.O=C(Cl)c3ccc(Cl)cc3Cl,1.0
3908,NCCcccccc6-cccccc6,N#CCcccccc6-cccccc6,NCCcccccc6Br.OBO)cccccc6,NCCc1ccccc1-c2ccccc2,N#CCc1ccccc1-c2ccccc2,NCCc1ccccc1Br.OB(O)c2ccccc2,0.4264705882352941
3909,COCCCcncNCCOCC6))))))ccC)c6C=O)OC,COCC#CcncNCCOCC6))))))ccC)c6C=O)OC,COC=O)ccC)ccNCCOCC6))))))nc6CCCOC.CI,COCCCc2nc(N1CCOCC1)cc(C)c2C(=O)OC,COCC#Cc2nc(N1CCOCC1)cc(C)c2C(=O)OC,COC(=O)c2c(C)cc(N1CCOCC1)nc2CCCOC.CI,0.6282051282051282
3910,CCC)C)OC=O)NCCCnncccOcccccc6C#N)))))))))ncnc69)))))))))CC6,CCC)C)OC=O)NCCCnncccCl)ncnc69)))))))))CC6.N#Ccccccc6O,CCC)C)OC=O)NCCCnncccCl)ncnc69)))))))))CC6.N#Ccccccc6O,CC(C)(C)OC(=O)N4CCC(n3ncc2c(Oc1ccccc1C#N)ncnc23)CC4,CC(C)(C)OC(=O)N3CCC(n2ncc1c(Cl)ncnc12)CC3.N#Cc4ccccc4O,CC(C)(C)OC(=O)N3CCC(n2ncc1c(Cl)ncnc12)CC3.N#Cc4ccccc4O,1.0
3911,CCC)C)cccccc6NCCNC=O)CCCCCCCC=O)O))C6)C8)))C6)))))))CC6,CCC)C)cccccc6NCCNCC6.O=CO)CCCCCC6)CCC=O)O))C6)C8,COC=O)CCCCCC6)CCC=O)NCCNcccccc6CC)C)C)))))))))CC6))))))C6)C8,CC(C)(C)c1ccccc1N5CCN(C(=O)C34CC2CC(CC(C(=O)O)(C2)C3)C4)CC5,CC(C)(C)c1ccccc1N2CCNCC2.O=C(O)C35CC4CC(C3)CC(C(=O)O)(C4)C5,COC(=O)C15CC4CC(C1)CC(C3(=O)NCC(Nc2ccccc2C(C)(C)C)CC3)(C4)C5,0.0
3912,CccccCCCCCl))))C=O)NNC=O)OCC)C)C))))))))cc6,CCC)C)OC=O)NN.CccccCCCCCl))))C=O)O)))cc6,CCC)C)OC=O)NN.CccccCCCCCl))))C=O)O))))cc6,Cc1ccc(C(CCCCl)C(=O)NNC(=O)OC(C)(C)C)cc1,CC(C)(C)OC(=O)NN.Cc1ccc(C(CCCCl)C(=O)O)cc1,CC(C)(C)OC(=O)NN.C1ccc(cC(CCCCl)C(=O)O)cc1,0.0
3913,N#Ccnccccc[N+]=O)[O-]))c6o9,NC=O)cnccccc[N+]=O)[O-]))c6o9,N.O=[N+][O-])cccccncCBr))oc95,N#Cc2nc1cccc([N+](=O)[O-])c1o2,NC(=O)c2nc1cccc([N+](=O)[O-])c1o2,N.O=[N+]([O-])c1cccc2nc(CBr)oc12,0.5882352941176471
3914,FcccOCCNCCOCC6)))))))))ccc6Br,OCCNCCOCC6.OccccBr)cF)c6,ClCCNCCOCC6.OccccBr)cF)c6,Fc2cc(OCCN1CCOCC1)ccc2Br,OCCN1CCOCC1.Oc2ccc(Br)c(F)c2,ClCCN1CCOCC1.Oc2ccc(Br)c(F)c2,0.8181818181818182
3915,CCOcccccc6-cncnccC=O)NCCCNC=O)CC)))CC6))))))))c[nH]c95))))))))))OCO5,CCC=O)Cl.CCOcccccc6-cncnccC=O)NCCCNCC6))))))))c[nH]c95))))))))))OCO5,CCC=O)Cl.CCOcccccc6-cncnccC=O)NCCCNCC6))))))))c[nH]c95))))))))))OCO5,CCOc1ccc5c(c1-c3ncnc4c(C(=O)NC2CCN(C(=O)CC)CC2)c[nH]c34)OCO5,CCC(=O)Cl.CCOc1ccc5c(c1-c3ncnc4c(C(=O)NC2CCNCC2)c[nH]c34)OCO5,CCC(=O)Cl.CCOc1ccc5c(c1-c3ncnc4c(C(=O)NC2CCNCC2)c[nH]c34)OCO5,1.0
3916,CCC)C)OC=O)NCC[C@H]OS=O)=O)cccc[N+]=O)[O-]))cc6))))))))C5,CCC)C)OC=O)NCC[C@H]O)C5.O=[N+][O-])ccccS=O)=O)Cl))cc6,CCC)C)OC=O)NCC[C@H]O)C5.O=[N+][O-])ccccS=O)=O)Cl))cc6,CC(C)(C)OC(=O)N2CC[C@H](OS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C2,CC(C)(C)OC(=O)N1CC[C@H](O)C1.O=[N+]([O-])c2ccc(S(=O)(=O)Cl)cc2,CC(C)(C)OC(=O)N1CC[C@H](O)C1.O=[N+]([O-])c2ccc(S(=O)(=O)Cl)cc2,1.0
3917,CS=O)=O)cccccNccccnncCl)nc95))))))))))c6,CS=O)=O)cccccN)c6.ClcnccBr)cccn6n9,CS=O)=O)cccccNccccnncCl)nc95))))))))))c6.O=S=O)Cl)Cl,CS(=O)(=O)c3cccc(Nc1cccn2nc(Cl)nc12)c3,CS(=O)(=O)c1cccc(N)c1.Clc3nc2c(Br)cccn2n3,CS(=O)(=O)c3cccc(Nc1cccn2nc(Cl)nc12)c3.O=S(=O)(Cl)Cl,0.5925925925925926
3918,CNC)cccccc6SCCN)=NO,CNC)cccccc6S.NCCCl))=NO,CNC)cccccc6SCCN)=NOCCCCCO6,CN(C)c1ccccc1SCC(N)=NO,CN(C)c1ccccc1S.NC(CCl)=NO,CN(C)c1ccccc1SCC(N)=NOC2CCCCO2,0.36
3919,CCC)OccccN)cc6Cl))))))))cccccn6,CCC)Occcc[N+]=O)[O-]))cc6Cl))))))))cccccn6,CCC)Occcc[N+]=O)[O-]))cc6Cl))))))))cccccn6,CC(C)(Oc1ccc(N)cc1Cl)c2ccccn2,CC(C)(Oc1ccc([N+](=O)[O-])cc1Cl)c2ccccn2,CC(C)(Oc1ccc([N+](=O)[O-])cc1Cl)c2ccccn2,1.0
3920,CCOCCNcccccc6C=O)OCC,CCOC=O)cccccc6F.CCOCCN,CCOC=O)cccccc6N.CCOCCBr,CCOCCNc1ccccc1C(=O)OCC,CCOC(=O)c1ccccc1F.CCOCCN,CCOC(=O)c1ccccc1N.CCOCCBr,0.6610169491525424
